metric,estimator,estimate,config,null_model_avg,seed,model,percent_change
mae,standard,165.0001533202012,Preprocessor1_Model1,167.47496537396125,5367,taxaHFE_ML_high_intake,-1.4777205943789535
mae,standard,139.6049626380767,Preprocessor1_Model1,162.1862950138504,5508,taxaHFE_ML_high_intake,-13.923082942270373
mae,standard,148.53047078815626,Preprocessor1_Model1,159.58364958448757,5881,taxaHFE_ML_high_intake,-6.9262601933912284
mae,standard,205.2962111762198,Preprocessor1_Model1,164.70434210526315,5898,taxaHFE_ML_high_intake,24.645293835067346
mae,standard,156.13242689174666,Preprocessor1_Model1,166.63011772853184,6124,taxaHFE_ML_high_intake,-6.299996051066629
mae,standard,190.5131382970204,Preprocessor1_Model1,163.7918975069252,6135,taxaHFE_ML_high_intake,16.31414080721874
mae,standard,185.35523431150065,Preprocessor1_Model1,162.88845567867037,6142,taxaHFE_ML_high_intake,13.79273843515985
mae,standard,159.4835922267155,Preprocessor1_Model1,155.80569252077564,6204,taxaHFE_ML_high_intake,2.3605682478189567
mae,standard,151.7346235693012,Preprocessor1_Model1,167.2001869806094,6245,taxaHFE_ML_high_intake,-9.249728538342955
mae,standard,154.59610509743737,Preprocessor1_Model1,161.14075484764544,6326,taxaHFE_ML_high_intake,-4.061449107890719
mae,standard,165.47700159555737,Preprocessor1_Model1,170.79601800554016,6426,taxaHFE_ML_high_intake,-3.1142508309592203
mae,standard,126.6399657356463,Preprocessor1_Model1,166.22002770083105,6430,taxaHFE_ML_high_intake,-23.81184897672043
mae,standard,184.22052414918247,Preprocessor1_Model1,168.60471606648198,6468,taxaHFE_ML_high_intake,9.261786056175952
mae,standard,146.72683015588663,Preprocessor1_Model1,171.53569944598337,6566,taxaHFE_ML_high_intake,-14.462802419684689
mae,standard,139.94633457919545,Preprocessor1_Model1,170.06403739612188,6666,taxaHFE_ML_high_intake,-17.709624726111098
mae,standard,139.30271741941914,Preprocessor1_Model1,167.8549792243767,6684,taxaHFE_ML_high_intake,-17.010077351825778
mae,standard,145.42789130543,Preprocessor1_Model1,158.98044321329638,6765,taxaHFE_ML_high_intake,-8.524666074608676
mae,standard,165.8709588204871,Preprocessor1_Model1,173.9573545706371,7108,taxaHFE_ML_high_intake,-4.648493172426611
mae,standard,146.23205922442634,Preprocessor1_Model1,176.1370083102493,7147,taxaHFE_ML_high_intake,-16.97823153277824
mae,standard,161.38449602014302,Preprocessor1_Model1,165.1612326869806,7191,taxaHFE_ML_high_intake,-2.286696826727733
mae,standard,147.02313928354448,Preprocessor1_Model1,171.99548476454294,7214,taxaHFE_ML_high_intake,-14.519186660734093
mae,standard,162.22360731067326,Preprocessor1_Model1,169.72899584487536,7233,taxaHFE_ML_high_intake,-4.421983702220029
mae,standard,144.0745763061709,Preprocessor1_Model1,169.6997299168975,7580,taxaHFE_ML_high_intake,-15.100291334155514
mae,standard,159.9766160805725,Preprocessor1_Model1,167.67963296398892,7620,taxaHFE_ML_high_intake,-4.5938893992395124
mae,standard,177.91215726206585,Preprocessor1_Model1,161.6229432132964,7649,taxaHFE_ML_high_intake,10.07852828621758
mae,standard,194.112685320247,Preprocessor1_Model1,161.13258310249307,7671,taxaHFE_ML_high_intake,20.46768045465763
mae,standard,172.31789631603374,Preprocessor1_Model1,166.73030470914128,7749,taxaHFE_ML_high_intake,3.3512753525161108
mae,standard,151.4206331651497,Preprocessor1_Model1,171.86872576177285,7837,taxaHFE_ML_high_intake,-11.897506370627456
mae,standard,152.19543918964308,Preprocessor1_Model1,162.06693905817176,8019,taxaHFE_ML_high_intake,-6.0910016107513645
mae,standard,142.39264887218042,Preprocessor1_Model1,161.44265235457064,8209,taxaHFE_ML_high_intake,-11.79985784707711
mae,standard,141.1115556720451,Preprocessor1_Model1,167.85614958448753,8279,taxaHFE_ML_high_intake,-15.933043846559208
mae,standard,164.0830068618937,Preprocessor1_Model1,163.23956371191136,8280,taxaHFE_ML_high_intake,0.5166903971091599
mae,standard,153.72632653036166,Preprocessor1_Model1,163.45957756232687,8510,taxaHFE_ML_high_intake,-5.9545308859335195
mae,standard,170.7071156323122,Preprocessor1_Model1,167.8207756232687,8650,taxaHFE_ML_high_intake,1.7198943327034037
mae,standard,144.85084177700296,Preprocessor1_Model1,161.31246537396123,9063,taxaHFE_ML_high_intake,-10.204805660118241
mae,standard,149.2189576155875,Preprocessor1_Model1,171.80758310249306,9219,taxaHFE_ML_high_intake,-13.14763008651961
mae,standard,156.97708297204315,Preprocessor1_Model1,178.1124515235457,9241,taxaHFE_ML_high_intake,-11.866306016628235
mae,standard,143.8389327672795,Preprocessor1_Model1,159.71562326869807,9350,taxaHFE_ML_high_intake,-9.940599533402178
mae,standard,134.24514208971516,Preprocessor1_Model1,165.4598753462604,9352,taxaHFE_ML_high_intake,-18.865439848314697
mae,standard,113.7990421529174,Preprocessor1_Model1,166.32825484764544,9368,taxaHFE_ML_high_intake,-31.581653245171204
mae,standard,147.17288299467265,Preprocessor1_Model1,166.98580332409972,9508,taxaHFE_ML_high_intake,-11.86503279621474
mae,standard,129.15817665795964,Preprocessor1_Model1,156.62918975069252,9515,taxaHFE_ML_high_intake,-17.53888476117295
mae,standard,162.57413730228706,Preprocessor1_Model1,172.2290997229917,9570,taxaHFE_ML_high_intake,-5.605883347374745
mae,standard,169.20171818942646,Preprocessor1_Model1,170.2995567867036,9618,taxaHFE_ML_high_intake,-0.6446514706154818
mae,standard,124.1979843255834,Preprocessor1_Model1,166.18836565096953,9674,taxaHFE_ML_high_intake,-25.266739438051122
mae,standard,162.13545189089902,Preprocessor1_Model1,167.22133656509695,9728,taxaHFE_ML_high_intake,-3.0414089366030534
mae,standard,206.60207761931008,Preprocessor1_Model1,165.06689750692522,9908,taxaHFE_ML_high_intake,25.1626345074077
mae,standard,117.58927594851755,Preprocessor1_Model1,136.39447530864197,1147,dietML_full_data,-13.78736148775149
mae,standard,148.5390880593384,Preprocessor1_Model1,138.2673726851852,1303,dietML_full_data,7.428878682420927
mae,standard,138.58014264390394,Preprocessor1_Model1,133.71882523148147,1389,dietML_full_data,3.6354772067485706
mae,standard,134.75723073572232,Preprocessor1_Model1,134.13301697530864,1475,dietML_full_data,0.46536920922951247
mae,standard,116.59543627974024,Preprocessor1_Model1,138.31283950617285,1512,dietML_full_data,-15.70165380449974
mae,standard,130.28558390247008,Preprocessor1_Model1,131.4220216049383,1535,dietML_full_data,-0.8647239546233791
mae,standard,145.2620751593965,Preprocessor1_Model1,137.79514467592594,1551,dietML_full_data,5.418863270568552
mae,standard,134.19294339960084,Preprocessor1_Model1,136.6383198302469,1583,dietML_full_data,-1.7896710334875943
mae,standard,139.27941647058304,Preprocessor1_Model1,140.55551697530865,1659,dietML_full_data,-0.9078978414983008
mae,standard,149.01142852759003,Preprocessor1_Model1,141.2638676697531,1707,dietML_full_data,5.48446038299701
mae,standard,129.6375901622419,Preprocessor1_Model1,143.60332175925927,1728,dietML_full_data,-9.725214866846827
mae,standard,140.37343607126346,Preprocessor1_Model1,132.82936728395063,1794,dietML_full_data,5.6795187250917145
mae,standard,133.83861916027638,Preprocessor1_Model1,141.13853973765433,1912,dietML_full_data,-5.172166717146785
mae,standard,151.38605361876816,Preprocessor1_Model1,134.89319830246913,1944,dietML_full_data,12.226602618849121
mae,standard,100.67345828922248,Preprocessor1_Model1,136.70778935185186,1976,dietML_full_data,-26.35865244655955
mae,standard,109.93415268359844,Preprocessor1_Model1,135.38945601851853,2002,dietML_full_data,-18.80154044746167
mae,standard,130.82528835002205,Preprocessor1_Model1,134.17400462962962,2033,dietML_full_data,-2.4958010971285236
mae,standard,127.59662657415822,Preprocessor1_Model1,135.38570794753088,2127,dietML_full_data,-5.753252312564141
mae,standard,127.35878842801252,Preprocessor1_Model1,138.6077083333333,2138,dietML_full_data,-8.115652470257006
mae,standard,115.18851745575172,Preprocessor1_Model1,135.69046682098767,2307,dietML_full_data,-15.10935133879637
mae,standard,118.397437273231,Preprocessor1_Model1,141.1945273919753,2482,dietML_full_data,-16.145873738757917
mae,standard,122.83963346699892,Preprocessor1_Model1,137.6363638117284,2515,dietML_full_data,-10.750596670055735
mae,standard,132.67225653024988,Preprocessor1_Model1,133.59392939814813,2521,dietML_full_data,-0.689906249520817
mae,standard,132.3931917370954,Preprocessor1_Model1,137.45735725308643,2530,dietML_full_data,-3.6841720350165628
mae,standard,110.36024813271248,Preprocessor1_Model1,132.6074363425926,2784,dietML_full_data,-16.776727477337154
mae,standard,142.90043618137295,Preprocessor1_Model1,137.19702160493827,2789,dietML_full_data,4.157097952795057
mae,standard,120.54951380485998,Preprocessor1_Model1,135.57259645061728,2799,dietML_full_data,-11.081208916161387
mae,standard,155.77330782637438,Preprocessor1_Model1,137.50569444444446,2940,dietML_full_data,13.284986818717146
mae,standard,136.53874716159146,Preprocessor1_Model1,135.12900655864198,2980,dietML_full_data,1.0432553593426277
mae,standard,127.381534939829,Preprocessor1_Model1,130.2437249228395,3064,dietML_full_data,-2.1975645926175416
mae,standard,122.73620680026023,Preprocessor1_Model1,134.2553125,3098,dietML_full_data,-8.5799999160106
mae,standard,125.2865036834436,Preprocessor1_Model1,130.6287827932099,3274,dietML_full_data,-4.0896646171949085
mae,standard,141.2272551509346,Preprocessor1_Model1,137.8516087962963,3351,dietML_full_data,2.448753688197083
mae,standard,136.35350290329018,Preprocessor1_Model1,139.44398919753087,3435,dietML_full_data,-2.216292227456882
mae,standard,138.29100007579603,Preprocessor1_Model1,140.65845679012347,3635,dietML_full_data,-1.6831243341876805
mae,standard,118.0339640110501,Preprocessor1_Model1,132.3733661265432,3761,dietML_full_data,-10.832543233648115
mae,standard,124.75855197579564,Preprocessor1_Model1,135.2506288580247,3768,dietML_full_data,-7.757506912032771
mae,standard,135.80287733865984,Preprocessor1_Model1,129.09641782407408,3855,dietML_full_data,5.194923009966842
mae,standard,115.50182333697494,Preprocessor1_Model1,135.00189814814814,4004,dietML_full_data,-14.444296768164142
mae,standard,123.15875458778768,Preprocessor1_Model1,139.9579764660494,4113,dietML_full_data,-12.00304713060553
mae,standard,136.26776436991804,Preprocessor1_Model1,131.49797067901235,4126,dietML_full_data,3.627275513284378
mae,standard,131.50054363434012,Preprocessor1_Model1,136.24467785493826,4210,dietML_full_data,-3.482069388170371
mae,standard,120.89095088906302,Preprocessor1_Model1,131.65697145061728,4449,dietML_full_data,-8.177326610913607
mae,standard,114.4159422366218,Preprocessor1_Model1,134.53443287037038,4452,dietML_full_data,-14.954157240275876
mae,standard,141.97844288434163,Preprocessor1_Model1,138.09444058641975,4605,dietML_full_data,2.812569630919549
mae,standard,120.7815591233265,Preprocessor1_Model1,143.93304976851852,4657,dietML_full_data,-16.08490244764881
mae,standard,114.21546892939784,Preprocessor1_Model1,135.26949074074074,4661,dietML_full_data,-15.564501423085348
mae,standard,116.53267287599552,Preprocessor1_Model1,136.82138695987655,4761,dietML_full_data,-14.828613080666099
mae,standard,128.4078483910067,Preprocessor1_Model1,136.35136766975307,4957,dietML_full_data,-5.825771618210542
mae,standard,151.796575179423,Preprocessor1_Model1,135.77192129629628,5041,dietML_full_data,11.802627325392244
mae,standard,148.80958427023623,Preprocessor1_Model1,134.8933352623457,5055,dietML_full_data,10.316483746825366
mae,standard,102.34746495901815,Preprocessor1_Model1,133.6842226080247,5114,dietML_full_data,-23.440879587480566
mae,standard,143.19494328429428,Preprocessor1_Model1,135.34901041666666,5274,dietML_full_data,5.796815834466928
mae,standard,122.7045570466814,Preprocessor1_Model1,134.9797415123457,5367,dietML_full_data,-9.094093919672803
mae,standard,108.72683166481524,Preprocessor1_Model1,133.88344714506172,5508,dietML_full_data,-18.78993708086219
mae,standard,124.39443795406372,Preprocessor1_Model1,132.982706404321,5881,dietML_full_data,-6.458184438016684
mae,standard,112.88752269872826,Preprocessor1_Model1,135.65000771604937,5898,dietML_full_data,-16.780304992660888
mae,standard,141.04817537581812,Preprocessor1_Model1,138.03434799382717,6124,dietML_full_data,2.1833894431302903
mae,standard,125.70316104367774,Preprocessor1_Model1,135.52325810185184,6135,dietML_full_data,-7.246060341018258
mae,standard,147.21067323063602,Preprocessor1_Model1,133.65042824074075,6142,dietML_full_data,10.1460542763616
mae,standard,116.85192197387866,Preprocessor1_Model1,140.06266203703703,6204,dietML_full_data,-16.571682792249593
mae,standard,110.64841135925626,Preprocessor1_Model1,135.12962577160494,6245,dietML_full_data,-18.116837275733037
mae,standard,136.94673375203692,Preprocessor1_Model1,140.1259162808642,6326,dietML_full_data,-2.2688040964920613
mae,standard,111.51537567272013,Preprocessor1_Model1,137.28318287037035,6426,dietML_full_data,-18.7698206429126
mae,standard,139.29608893051687,Preprocessor1_Model1,141.57145447530863,6430,dietML_full_data,-1.607220575097361
mae,standard,122.1117175888092,Preprocessor1_Model1,138.9222839506173,6468,dietML_full_data,-12.100698234837365
mae,standard,122.61455330920944,Preprocessor1_Model1,143.74841820987655,6566,dietML_full_data,-14.701980838363799
mae,standard,128.037281675297,Preprocessor1_Model1,131.3010513117284,6666,dietML_full_data,-2.4857147782333535
mae,standard,119.49054299436884,Preprocessor1_Model1,135.49974922839505,6684,dietML_full_data,-11.814934215886618
mae,standard,138.87509041752682,Preprocessor1_Model1,134.94420331790124,6765,dietML_full_data,2.9129721788532144
mae,standard,114.31138269354818,Preprocessor1_Model1,133.2934162808642,7108,dietML_full_data,-14.24078856777047
mae,standard,120.24387290563118,Preprocessor1_Model1,141.18098958333334,7147,dietML_full_data,-14.829982945645698
mae,standard,111.09084933583227,Preprocessor1_Model1,134.19402584876542,7191,dietML_full_data,-17.216248165153093
mae,standard,111.67081730474914,Preprocessor1_Model1,135.88548032407408,7214,dietML_full_data,-17.819904644392658
mae,standard,113.06940978873808,Preprocessor1_Model1,137.8582735339506,7233,dietML_full_data,-17.981411713463626
mae,standard,134.49088051619017,Preprocessor1_Model1,135.0685976080247,7580,dietML_full_data,-0.42772124836232533
mae,standard,125.57826876750325,Preprocessor1_Model1,136.39385802469135,7620,dietML_full_data,-7.929674703702687
mae,standard,111.68263613315182,Preprocessor1_Model1,137.5604089506173,7649,dietML_full_data,-18.811933618745876
mae,standard,125.7415105516583,Preprocessor1_Model1,144.01580825617285,7671,dietML_full_data,-12.689091514181932
mae,standard,125.41024025904564,Preprocessor1_Model1,135.1712287808642,7749,dietML_full_data,-7.221202773589343
mae,standard,131.8393541619522,Preprocessor1_Model1,139.2666936728395,7837,dietML_full_data,-5.333177168932683
mae,standard,144.3620157362025,Preprocessor1_Model1,134.4228086419753,8019,dietML_full_data,7.393988560899283
mae,standard,115.0627776796806,Preprocessor1_Model1,133.49032407407407,8209,dietML_full_data,-13.804406066291358
mae,standard,124.56712286150776,Preprocessor1_Model1,126.10858603395062,8279,dietML_full_data,-1.2223300735668161
mae,standard,125.7922904987259,Preprocessor1_Model1,132.6685474537037,8280,dietML_full_data,-5.183034778742372
mae,standard,130.24533320854866,Preprocessor1_Model1,135.20135223765433,8510,dietML_full_data,-3.665657885132747
mae,standard,117.39178182146368,Preprocessor1_Model1,134.21245177469137,8650,dietML_full_data,-12.532868396939298
mae,standard,134.17506341986953,Preprocessor1_Model1,129.42992283950616,9063,dietML_full_data,3.6661851264852956
mae,standard,135.7743503161217,Preprocessor1_Model1,137.4960223765432,9219,dietML_full_data,-1.2521613575893624
mae,standard,119.3130112489528,Preprocessor1_Model1,137.64811535493828,9241,dietML_full_data,-13.320272536029085
mae,standard,119.88084373348332,Preprocessor1_Model1,134.80820794753086,9350,dietML_full_data,-11.073038089681802
mae,standard,134.16108737069325,Preprocessor1_Model1,131.79434799382716,9352,dietML_full_data,1.7957821506707887
mae,standard,118.6816825450839,Preprocessor1_Model1,135.6416222993827,9368,dietML_full_data,-12.503492266456021
mae,standard,111.71469131406232,Preprocessor1_Model1,139.1985011574074,9508,dietML_full_data,-19.74432886476705
mae,standard,127.74255513700574,Preprocessor1_Model1,138.77519097222222,9515,dietML_full_data,-7.950005874915219
mae,standard,113.43567936141656,Preprocessor1_Model1,134.1116261574074,9570,dietML_full_data,-15.416968228931458
mae,standard,116.82069430100807,Preprocessor1_Model1,132.5908738425926,9618,dietML_full_data,-11.893865003338275
mae,standard,132.21317846324655,Preprocessor1_Model1,131.4770177469136,9674,dietML_full_data,0.5599158917264399
mae,standard,127.78491470056032,Preprocessor1_Model1,134.12100308641976,9728,dietML_full_data,-4.724158215381698
mae,standard,122.84142560675144,Preprocessor1_Model1,140.65519675925924,9908,dietML_full_data,-12.664851042082189
mae,standard,81.78717538361357,Preprocessor1_Model1,107.613125,1147,dietML_no_supplement_use,-23.99888453790969
mae,standard,99.70595479928572,Preprocessor1_Model1,108.10427685950413,1303,dietML_no_supplement_use,-7.768723221869511
mae,standard,102.33372967601544,Preprocessor1_Model1,112.19091425619835,1389,dietML_no_supplement_use,-8.786080981275473
mae,standard,106.97223341152504,Preprocessor1_Model1,104.9461570247934,1475,dietML_no_supplement_use,1.9305865447297776
mae,standard,103.62991835374385,Preprocessor1_Model1,106.1354597107438,1512,dietML_no_supplement_use,-2.3607014694508615
mae,standard,103.98360453936549,Preprocessor1_Model1,109.88731921487604,1535,dietML_no_supplement_use,-5.372516790555519
mae,standard,120.00419301547136,Preprocessor1_Model1,106.09935433884296,1551,dietML_no_supplement_use,13.105488495454342
mae,standard,119.88328622190666,Preprocessor1_Model1,106.56544938016528,1583,dietML_no_supplement_use,12.49733090716004
mae,standard,97.56376221590128,Preprocessor1_Model1,111.24052169421488,1659,dietML_no_supplement_use,-12.294763877419738
mae,standard,89.42922553872162,Preprocessor1_Model1,106.59010330578512,1707,dietML_no_supplement_use,-16.09987910212683
mae,standard,100.15407102136524,Preprocessor1_Model1,103.696673553719,1728,dietML_no_supplement_use,-3.4163126076735195
mae,standard,100.6528214818403,Preprocessor1_Model1,105.0979597107438,1794,dietML_no_supplement_use,-4.229519051690094
mae,standard,116.9086008747591,Preprocessor1_Model1,110.64377582644627,1912,dietML_no_supplement_use,5.662157678114416
mae,standard,118.05898071841244,Preprocessor1_Model1,105.13065599173554,1944,dietML_no_supplement_use,12.297388049869316
mae,standard,114.12093834568223,Preprocessor1_Model1,107.0832541322314,1976,dietML_no_supplement_use,6.572161324832704
mae,standard,101.96329596989504,Preprocessor1_Model1,103.76822314049586,2002,dietML_no_supplement_use,-1.739383325622776
mae,standard,107.38194491064884,Preprocessor1_Model1,108.43883780991736,2033,dietML_no_supplement_use,-0.9746442516482409
mae,standard,105.58774136363652,Preprocessor1_Model1,103.62566632231405,2127,dietML_no_supplement_use,1.8934257418617713
mae,standard,113.8515463326478,Preprocessor1_Model1,108.34917871900826,2138,dietML_no_supplement_use,5.078365778765452
mae,standard,101.82316510265434,Preprocessor1_Model1,109.28869318181818,2307,dietML_no_supplement_use,-6.831015964976178
mae,standard,102.55811681315848,Preprocessor1_Model1,106.31818698347108,2482,dietML_no_supplement_use,-3.536619911414749
mae,standard,83.87344822998112,Preprocessor1_Model1,106.4081973140496,2515,dietML_no_supplement_use,-21.177643877905545
mae,standard,100.15459687390384,Preprocessor1_Model1,105.6764152892562,2521,dietML_no_supplement_use,-5.225213592113342
mae,standard,105.27686366953432,Preprocessor1_Model1,107.93090392561984,2530,dietML_no_supplement_use,-2.4590179082670742
mae,standard,105.74268402553714,Preprocessor1_Model1,105.5286570247934,2784,dietML_no_supplement_use,0.20281410450760906
mae,standard,93.6005774768557,Preprocessor1_Model1,109.59344008264463,2789,dietML_no_supplement_use,-14.59290135771692
mae,standard,102.55032559654676,Preprocessor1_Model1,107.21497417355371,2799,dietML_no_supplement_use,-4.350743553280235
mae,standard,116.5951461594286,Preprocessor1_Model1,104.72095041322314,2940,dietML_no_supplement_use,11.338892264967546
mae,standard,115.26126499418686,Preprocessor1_Model1,105.6707179752066,2980,dietML_no_supplement_use,9.07587948936855
mae,standard,98.74332503673688,Preprocessor1_Model1,107.02888946280991,3064,dietML_no_supplement_use,-7.74142800851174
mae,standard,108.38159652089512,Preprocessor1_Model1,107.92030991735535,3098,dietML_no_supplement_use,0.4274326156893098
mae,standard,97.822604187631,Preprocessor1_Model1,107.03763946280992,3274,dietML_no_supplement_use,-8.609154052188035
mae,standard,116.83540365088189,Preprocessor1_Model1,107.99958161157024,3351,dietML_no_supplement_use,8.181348397339578
mae,standard,95.0391611443915,Preprocessor1_Model1,105.35861053719007,3435,dietML_no_supplement_use,-9.794595183234652
mae,standard,100.77894121539352,Preprocessor1_Model1,106.64130165289257,3635,dietML_no_supplement_use,-5.497270144526632
mae,standard,101.951184277085,Preprocessor1_Model1,106.23336776859504,3761,dietML_no_supplement_use,-4.030921339929457
mae,standard,111.79665816378063,Preprocessor1_Model1,110.50477272727272,3768,dietML_no_supplement_use,1.1690765969867223
mae,standard,110.04280209965448,Preprocessor1_Model1,105.92657541322316,3855,dietML_no_supplement_use,3.885924443770393
mae,standard,110.77323794513798,Preprocessor1_Model1,104.50060950413224,4004,dietML_no_supplement_use,6.002480244632161
mae,standard,109.80935692666765,Preprocessor1_Model1,104.35166838842976,4113,dietML_no_supplement_use,5.230092266395449
mae,standard,105.34880675605046,Preprocessor1_Model1,108.43336260330578,4126,dietML_no_supplement_use,-2.8446557159164207
mae,standard,108.72968326862868,Preprocessor1_Model1,105.1305061983471,4210,dietML_no_supplement_use,3.4235325220360795
mae,standard,99.8400411652798,Preprocessor1_Model1,111.46654958677686,4449,dietML_no_supplement_use,-10.430490998957325
mae,standard,101.62999617886548,Preprocessor1_Model1,101.8929132231405,4452,dietML_no_supplement_use,-0.25803270900620756
mae,standard,121.67169884526209,Preprocessor1_Model1,107.73925103305784,4605,dietML_no_supplement_use,12.931636036646779
mae,standard,93.45906625507835,Preprocessor1_Model1,108.69388946280992,4657,dietML_no_supplement_use,-14.016264652066043
mae,standard,95.8849528376842,Preprocessor1_Model1,106.6218388429752,4661,dietML_no_supplement_use,-10.070062683033909
mae,standard,88.3461809511441,Preprocessor1_Model1,104.88361570247936,4761,dietML_no_supplement_use,-15.767414805994646
mae,standard,114.04870926247402,Preprocessor1_Model1,107.6332438016529,4957,dietML_no_supplement_use,5.960486959441246
mae,standard,101.036659296919,Preprocessor1_Model1,106.74700929752066,5041,dietML_no_supplement_use,-5.3494238744300775
mae,standard,96.72173958616692,Preprocessor1_Model1,105.28333161157023,5055,dietML_no_supplement_use,-8.131953932641725
mae,standard,105.18846268719248,Preprocessor1_Model1,106.05485020661158,5114,dietML_no_supplement_use,-0.8169239952074164
mae,standard,98.40526080446006,Preprocessor1_Model1,107.28815082644628,5274,dietML_no_supplement_use,-8.279469777007858
mae,standard,98.60452437275354,Preprocessor1_Model1,105.30466425619836,5367,dietML_no_supplement_use,-6.362624040226633
mae,standard,93.37789953118036,Preprocessor1_Model1,105.93331095041324,5508,dietML_no_supplement_use,-11.852184460759464
mae,standard,121.4180955379011,Preprocessor1_Model1,104.98665805785124,5881,dietML_no_supplement_use,15.65097678506498
mae,standard,108.33194615863415,Preprocessor1_Model1,107.59185950413224,5898,dietML_no_supplement_use,0.6878649164656218
mae,standard,111.94049968041456,Preprocessor1_Model1,107.11113119834712,6124,dietML_no_supplement_use,4.5087456626001545
mae,standard,107.2580425095876,Preprocessor1_Model1,105.60767561983472,6135,dietML_no_supplement_use,1.5627338449279442
mae,standard,117.07903275932642,Preprocessor1_Model1,103.92710743801652,6142,dietML_no_supplement_use,12.654951769107864
mae,standard,96.32896224707616,Preprocessor1_Model1,105.86348140495868,6204,dietML_no_supplement_use,-9.006428875515816
mae,standard,97.07195078286888,Preprocessor1_Model1,107.32833161157023,6245,dietML_no_supplement_use,-9.55607962473507
mae,standard,119.48574609638436,Preprocessor1_Model1,106.46195247933883,6326,dietML_no_supplement_use,12.233284580773649
mae,standard,114.88423174494092,Preprocessor1_Model1,102.51552685950412,6426,dietML_no_supplement_use,12.065201501025214
mae,standard,109.52106098592378,Preprocessor1_Model1,106.4677117768595,6430,dietML_no_supplement_use,2.8678640294849633
mae,standard,94.26755361017209,Preprocessor1_Model1,104.70009814049588,6468,dietML_no_supplement_use,-9.964216572485425
mae,standard,98.90457017431514,Preprocessor1_Model1,106.77469008264464,6566,dietML_no_supplement_use,-7.370772888441962
mae,standard,125.4490084090909,Preprocessor1_Model1,100.61547520661158,6666,dietML_no_supplement_use,24.68162392662185
mae,standard,112.4122271019781,Preprocessor1_Model1,103.69986570247934,6684,dietML_no_supplement_use,8.401516569457291
mae,standard,97.3120185397356,Preprocessor1_Model1,108.531451446281,6765,dietML_no_supplement_use,-10.337494576029505
mae,standard,110.0099682734372,Preprocessor1_Model1,102.8558367768595,7108,dietML_no_supplement_use,6.955493942553999
mae,standard,106.35259486970196,Preprocessor1_Model1,105.43212809917355,7147,dietML_no_supplement_use,0.8730420101760441
mae,standard,108.00985784711467,Preprocessor1_Model1,103.68672520661156,7191,dietML_no_supplement_use,4.169417668354961
mae,standard,98.85179884688768,Preprocessor1_Model1,107.11145661157023,7214,dietML_no_supplement_use,-7.711273869270065
mae,standard,95.61837944329432,Preprocessor1_Model1,105.90106921487605,7233,dietML_no_supplement_use,-9.70971289318891
mae,standard,104.78244657301762,Preprocessor1_Model1,107.80593491735536,7580,dietML_no_supplement_use,-2.8045657659344627
mae,standard,123.33536321146474,Preprocessor1_Model1,104.68011363636364,7620,dietML_no_supplement_use,17.821197290543118
mae,standard,119.5391542622861,Preprocessor1_Model1,105.93642045454546,7649,dietML_no_supplement_use,12.840469547087658
mae,standard,102.15677250944984,Preprocessor1_Model1,110.37144111570248,7671,dietML_no_supplement_use,-7.442748344330487
mae,standard,90.26081837493102,Preprocessor1_Model1,108.72372417355372,7749,dietML_no_supplement_use,-16.981487655031664
mae,standard,100.45008319011907,Preprocessor1_Model1,108.06129132231403,7837,dietML_no_supplement_use,-7.043417711429189
mae,standard,102.32890034778022,Preprocessor1_Model1,108.89360020661158,8019,dietML_no_supplement_use,-6.0285451545138455
mae,standard,98.79551203549303,Preprocessor1_Model1,108.0042923553719,8209,dietML_no_supplement_use,-8.526309574418358
mae,standard,104.93599530655528,Preprocessor1_Model1,106.7815237603306,8279,dietML_no_supplement_use,-1.7283218938864129
mae,standard,105.3319524634642,Preprocessor1_Model1,108.27181818181818,8280,dietML_no_supplement_use,-2.715264015809846
mae,standard,104.145960909091,Preprocessor1_Model1,109.05756198347107,8510,dietML_no_supplement_use,-4.50367767722928
mae,standard,110.02066216879508,Preprocessor1_Model1,105.84534090909092,8650,dietML_no_supplement_use,3.9447378825018733
mae,standard,97.17869582247646,Preprocessor1_Model1,107.38875516528924,9063,dietML_no_supplement_use,-9.507568392144778
mae,standard,101.53587939707138,Preprocessor1_Model1,108.09582128099174,9219,dietML_no_supplement_use,-6.068635962224658
mae,standard,113.33208720611049,Preprocessor1_Model1,107.14092458677686,9241,dietML_no_supplement_use,5.778522673023232
mae,standard,113.17285855554496,Preprocessor1_Model1,108.47232954545454,9350,dietML_no_supplement_use,4.333389934361738
mae,standard,87.46689779005736,Preprocessor1_Model1,105.665402892562,9352,dietML_no_supplement_use,-17.222766018323362
mae,standard,107.85560292534416,Preprocessor1_Model1,104.87165289256198,9368,dietML_no_supplement_use,2.8453351792205916
mae,standard,89.77880100922248,Preprocessor1_Model1,102.93681818181818,9508,dietML_no_supplement_use,-12.782615010845378
mae,standard,105.88215950499072,Preprocessor1_Model1,105.06550619834712,9515,dietML_no_supplement_use,0.7772801333121537
mae,standard,104.88513092040506,Preprocessor1_Model1,106.2888429752066,9570,dietML_no_supplement_use,-1.320657950081347
mae,standard,107.1846277030736,Preprocessor1_Model1,107.2660847107438,9618,dietML_no_supplement_use,-0.07593920099708527
mae,standard,99.71489792851652,Preprocessor1_Model1,101.66585227272728,9674,dietML_no_supplement_use,-1.9189868580230425
